name,datetime,ob_temp,ob_battery,channel,sensor_model,sensor_type,offset,value,units
sensor_2,21/03/2020 13:16,9.74,,,,tilt_y,,85.0371,deg
sensor_2,21/03/2020 13:16,9.74,,,,tilt_z,,0.9037,deg
sensor_2,21/03/2020 13:16,9.74,,,,ob_voltage,,3.604,v
sensor_2,21/03/2020 13:45,9.54,,,,ob_temp,,9.54,c
sensor_2,21/03/2020 13:46,9.54,,,,tilt_x,,4.8804,deg
sensor_2,21/03/2020 13:46,9.54,,,,tilt_y,,85.0359,deg
sensor_2,21/03/2020 13:46,9.54,,,,tilt_z,,0.9048,deg
sensor_2,21/03/2020 13:46,9.54,,,,ob_voltage,,3.604,v
sensor_2,21/03/2020 14:15,9.34,,,,ob_temp,,9.34,c
sensor_2,21/03/2020 14:16,9.34,,,,tilt_x,,4.8815,deg
sensor_2,21/03/2020 14:16,9.34,,,,tilt_y,,85.0349,deg
sensor_2,21/03/2020 14:16,9.34,,,,tilt_z,,0.9043,deg
sensor_2,21/03/2020 14:16,9.34,,,,ob_voltage,,3.604,v
sensor_2,21/03/2020 14:45,9.13,,,,ob_temp,,9.13,c
sensor_2,21/03/2020 14:46,9.13,,,,tilt_x,,4.882,deg
sensor_2,21/03/2020 14:46,9.13,,,,tilt_y,,85.0344,deg
sensor_2,21/03/2020 14:46,9.13,,,,tilt_z,,0.9042,deg
sensor_2,21/03/2020 14:46,9.13,,,,ob_voltage,,3.604,v
sensor_2,21/03/2020 15:15,9.34,,,,ob_temp,,9.34,c
sensor_2,21/03/2020 15:16,9.34,,,,tilt_x,,4.8818,deg
sensor_2,21/03/2020 15:16,9.34,,,,tilt_y,,85.0346,deg
sensor_2,21/03/2020 15:16,9.34,,,,tilt_z,,0.9048,deg
sensor_2,21/03/2020 15:16,9.34,,,,ob_voltage,,3.604,v
sensor_2,21/03/2020 15:45,9.13,,,,ob_temp,,9.13,c
sensor_2,21/03/2020 15:46,9.13,,,,tilt_x,,4.8811,deg
sensor_2,21/03/2020 15:46,9.13,,,,tilt_y,,85.0353,deg
sensor_2,21/03/2020 15:46,9.13,,,,tilt_z,,0.9041,deg
sensor_2,21/03/2020 15:46,9.13,,,,ob_voltage,,3.604,v
sensor_2,22/03/2020 02:15,6.28,,,,ob_temp,,6.28,c
sensor_2,22/03/2020 02:16,6.28,,,,tilt_x,,4.8883,deg
sensor_2,22/03/2020 02:16,6.28,,,,tilt_y,,85.0264,deg
sensor_2,22/03/2020 02:16,6.28,,,,tilt_z,,0.9147,deg
sensor_2,22/03/2020 02:16,6.28,,,,ob_voltage,,3.576,v
sensor_2,22/03/2020 02:45,6.28,,,,ob_temp,,6.28,c
sensor_2,22/03/2020 02:46,6.28,,,,tilt_x,,4.8883,deg
sensor_2,22/03/2020 02:46,6.28,,,,tilt_y,,85.0265,deg
sensor_2,22/03/2020 02:46,6.28,,,,tilt_z,,0.9142,deg
sensor_2,22/03/2020 02:46,6.28,,,,ob_voltage,,3.583,v
sensor_2,22/03/2020 03:15,6.08,,,,ob_temp,,6.08,c
sensor_2,22/03/2020 03:16,6.08,,,,tilt_x,,4.8888,deg
sensor_2,22/03/2020 03:16,6.08,,,,tilt_y,,85.0259,deg
sensor_2,22/03/2020 03:16,6.08,,,,tilt_z,,0.9145,deg
sensor_2,22/03/2020 03:16,6.08,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 03:45,5.67,,,,ob_temp,,5.67,c
sensor_2,22/03/2020 03:46,5.67,,,,tilt_x,,4.8884,deg
sensor_2,22/03/2020 03:46,5.67,,,,tilt_y,,85.0261,deg
sensor_2,22/03/2020 03:46,5.67,,,,tilt_z,,0.9153,deg
sensor_2,22/03/2020 03:46,5.67,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 04:15,5.67,,,,ob_temp,,5.67,c
sensor_2,22/03/2020 04:16,5.67,,,,tilt_x,,4.8886,deg
sensor_2,22/03/2020 04:16,5.67,,,,tilt_y,,85.0257,deg
sensor_2,22/03/2020 04:16,5.67,,,,tilt_z,,0.9167,deg
sensor_2,22/03/2020 04:16,5.67,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 04:45,5.88,,,,ob_temp,,5.88,c
sensor_2,22/03/2020 04:46,5.88,,,,tilt_x,,4.888,deg
sensor_2,22/03/2020 04:46,5.88,,,,tilt_y,,85.0263,deg
sensor_2,22/03/2020 04:46,5.88,,,,tilt_z,,0.916,deg
sensor_2,22/03/2020 04:46,5.88,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 05:15,5.47,,,,ob_temp,,5.47,c
sensor_2,22/03/2020 05:16,5.47,,,,tilt_x,,4.8888,deg
sensor_2,22/03/2020 05:16,5.47,,,,tilt_y,,85.0256,deg
sensor_2,22/03/2020 05:16,5.47,,,,tilt_z,,0.9164,deg
sensor_2,22/03/2020 05:16,5.47,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 05:45,5.06,,,,ob_temp,,5.06,c
sensor_2,22/03/2020 05:46,5.06,,,,tilt_x,,4.8887,deg
sensor_2,22/03/2020 05:46,5.06,,,,tilt_y,,85.0255,deg
sensor_2,22/03/2020 05:46,5.06,,,,tilt_z,,0.9172,deg
sensor_2,22/03/2020 05:46,5.06,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 06:15,5.27,,,,ob_temp,,5.27,c
sensor_2,22/03/2020 06:16,5.27,,,,tilt_x,,4.8885,deg
sensor_2,22/03/2020 06:16,5.27,,,,tilt_y,,85.0256,deg
sensor_2,22/03/2020 06:16,5.27,,,,tilt_z,,0.9176,deg
sensor_2,22/03/2020 06:16,5.27,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 06:45,5.27,,,,ob_temp,,5.27,c
sensor_2,22/03/2020 06:46,5.27,,,,tilt_x,,4.8885,deg
sensor_2,22/03/2020 06:46,5.27,,,,tilt_y,,85.0258,deg
sensor_2,22/03/2020 06:46,5.27,,,,tilt_z,,0.9167,deg
sensor_2,22/03/2020 06:46,5.27,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 07:15,5.27,,,,ob_temp,,5.27,c
sensor_2,22/03/2020 07:16,5.27,,,,tilt_x,,4.8888,deg
sensor_2,22/03/2020 07:16,5.27,,,,tilt_y,,85.0255,deg
sensor_2,22/03/2020 07:16,5.27,,,,tilt_z,,0.9168,deg
sensor_2,22/03/2020 07:16,5.27,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 07:45,5.27,,,,ob_temp,,5.27,c
sensor_2,22/03/2020 07:46,5.27,,,,tilt_x,,4.8888,deg
sensor_2,22/03/2020 07:46,5.27,,,,tilt_y,,85.0253,deg
sensor_2,22/03/2020 07:46,5.27,,,,tilt_z,,0.918,deg
sensor_2,22/03/2020 07:46,5.27,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 08:15,5.67,,,,ob_temp,,5.67,c
sensor_2,22/03/2020 08:16,5.67,,,,tilt_x,,4.8883,deg
sensor_2,22/03/2020 08:16,5.67,,,,tilt_y,,85.0257,deg
sensor_2,22/03/2020 08:16,5.67,,,,tilt_z,,0.9179,deg
sensor_2,22/03/2020 08:16,5.67,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 08:45,5.88,,,,ob_temp,,5.88,c
sensor_2,22/03/2020 08:46,5.88,,,,tilt_x,,4.8885,deg
sensor_2,22/03/2020 08:46,5.88,,,,tilt_y,,85.0259,deg
sensor_2,22/03/2020 08:46,5.88,,,,tilt_z,,0.9166,deg
sensor_2,22/03/2020 08:46,5.88,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 09:15,6.28,,,,ob_temp,,6.28,c
sensor_2,22/03/2020 09:16,6.28,,,,tilt_x,,4.8876,deg
sensor_2,22/03/2020 09:16,6.28,,,,tilt_y,,85.0266,deg
sensor_2,22/03/2020 09:16,6.28,,,,tilt_z,,0.9168,deg
sensor_2,22/03/2020 09:16,6.28,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 09:45,6.49,,,,ob_temp,,6.49,c
sensor_2,22/03/2020 09:46,6.49,,,,tilt_x,,4.8862,deg
sensor_2,22/03/2020 09:46,6.49,,,,tilt_y,,85.0281,deg
sensor_2,22/03/2020 09:46,6.49,,,,tilt_z,,0.9163,deg
sensor_2,22/03/2020 09:46,6.49,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 10:15,6.69,,,,ob_temp,,6.69,c
sensor_2,22/03/2020 10:16,6.69,,,,tilt_x,,4.8847,deg
sensor_2,22/03/2020 10:16,6.69,,,,tilt_y,,85.0296,deg
sensor_2,22/03/2020 10:16,6.69,,,,tilt_z,,0.9159,deg
sensor_2,22/03/2020 10:16,6.69,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 10:45,7.3,,,,ob_temp,,7.3,c
sensor_2,22/03/2020 10:46,7.3,,,,tilt_x,,4.8823,deg
sensor_2,22/03/2020 10:46,7.3,,,,tilt_y,,85.0325,deg
sensor_2,22/03/2020 10:46,7.3,,,,tilt_z,,0.9134,deg
sensor_2,22/03/2020 10:46,7.3,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 11:15,8.11,,,,ob_temp,,8.11,c
sensor_2,22/03/2020 11:16,8.11,,,,tilt_x,,4.8801,deg
sensor_2,22/03/2020 11:16,8.11,,,,tilt_y,,85.0352,deg
sensor_2,22/03/2020 11:16,8.11,,,,tilt_z,,0.9103,deg
sensor_2,22/03/2020 11:16,8.11,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 11:45,8.52,,,,ob_temp,,8.52,c
sensor_2,22/03/2020 11:46,8.52,,,,tilt_x,,4.8797,deg
sensor_2,22/03/2020 11:46,8.52,,,,tilt_y,,85.036,deg
sensor_2,22/03/2020 11:46,8.52,,,,tilt_z,,0.9083,deg
sensor_2,22/03/2020 11:46,8.52,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 12:15,8.73,,,,ob_temp,,8.73,c
sensor_2,22/03/2020 12:16,8.73,,,,tilt_x,,4.8792,deg
sensor_2,22/03/2020 12:16,8.73,,,,tilt_y,,85.0367,deg
sensor_2,22/03/2020 12:16,8.73,,,,tilt_z,,0.9071,deg
sensor_2,22/03/2020 12:16,8.73,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 12:45,9.13,,,,ob_temp,,9.13,c
sensor_2,22/03/2020 12:46,9.13,,,,tilt_x,,4.8787,deg
sensor_2,22/03/2020 12:46,9.13,,,,tilt_y,,85.0374,deg
sensor_2,22/03/2020 12:46,9.13,,,,tilt_z,,0.9057,deg
sensor_2,22/03/2020 12:46,9.13,,,,ob_voltage,,3.59,v
sensor_2,22/03/2020 13:15,9.54,,,,ob_temp,,9.54,c
sensor_2,22/03/2020 13:16,9.54,,,,tilt_x,,4.8779,deg
sensor_2,22/03/2020 13:16,9.54,,,,tilt_y,,85.0386,deg
sensor_2,22/03/2020 13:16,9.54,,,,tilt_z,,0.9039,deg
sensor_2,22/03/2020 13:16,9.54,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 02:21,6.69,,,,ob_temp,,6.69,c
sensor_2,23/03/2020 02:21,6.69,,,,ob_voltage,,3.583,v
sensor_2,23/03/2020 02:21,6.69,,,,tilt_x,,4.8879,deg
sensor_2,23/03/2020 02:21,6.69,,,,tilt_y,,85.0271,deg
sensor_2,23/03/2020 02:21,6.69,,,,tilt_z,,0.9127,deg
sensor_2,23/03/2020 02:45,6.69,,,,ob_temp,,6.69,c
sensor_2,23/03/2020 02:46,6.69,,,,tilt_x,,4.8881,deg
sensor_2,23/03/2020 02:46,6.69,,,,tilt_y,,85.027,deg
sensor_2,23/03/2020 02:46,6.69,,,,tilt_z,,0.9121,deg
sensor_2,23/03/2020 02:46,6.69,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 03:15,6.49,,,,ob_temp,,6.49,c
sensor_2,23/03/2020 03:16,6.49,,,,tilt_x,,4.888,deg
sensor_2,23/03/2020 03:16,6.49,,,,tilt_y,,85.0271,deg
sensor_2,23/03/2020 03:16,6.49,,,,tilt_z,,0.9122,deg
sensor_2,23/03/2020 03:16,6.49,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 03:45,6.49,,,,ob_temp,,6.49,c
sensor_2,23/03/2020 03:46,6.49,,,,tilt_x,,4.8874,deg
sensor_2,23/03/2020 03:46,6.49,,,,tilt_y,,85.0274,deg
sensor_2,23/03/2020 03:46,6.49,,,,tilt_z,,0.9134,deg
sensor_2,23/03/2020 03:46,6.49,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 04:15,6.08,,,,ob_temp,,6.08,c
sensor_2,23/03/2020 04:16,6.08,,,,tilt_x,,4.8877,deg
sensor_2,23/03/2020 04:16,6.08,,,,tilt_y,,85.0272,deg
sensor_2,23/03/2020 04:16,6.08,,,,tilt_z,,0.9131,deg
sensor_2,23/03/2020 04:16,6.08,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 04:45,6.08,,,,ob_temp,,6.08,c
sensor_2,23/03/2020 04:46,6.08,,,,tilt_x,,4.8877,deg
sensor_2,23/03/2020 04:46,6.08,,,,tilt_y,,85.0273,deg
sensor_2,23/03/2020 04:46,6.08,,,,tilt_z,,0.9129,deg
sensor_2,23/03/2020 04:46,6.08,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 05:15,5.88,,,,ob_temp,,5.88,c
sensor_2,23/03/2020 05:16,5.88,,,,tilt_x,,4.8882,deg
sensor_2,23/03/2020 05:16,5.88,,,,tilt_y,,85.0267,deg
sensor_2,23/03/2020 05:16,5.88,,,,tilt_z,,0.9132,deg
sensor_2,23/03/2020 05:16,5.88,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 05:45,5.67,,,,ob_temp,,5.67,c
sensor_2,23/03/2020 05:46,5.67,,,,tilt_x,,4.888,deg
sensor_2,23/03/2020 05:46,5.67,,,,tilt_y,,85.0268,deg
sensor_2,23/03/2020 05:46,5.67,,,,tilt_z,,0.914,deg
sensor_2,23/03/2020 05:46,5.67,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 06:15,5.67,,,,ob_temp,,5.67,c
sensor_2,23/03/2020 06:16,5.67,,,,tilt_x,,4.8885,deg
sensor_2,23/03/2020 06:16,5.67,,,,tilt_y,,85.0262,deg
sensor_2,23/03/2020 06:16,5.67,,,,tilt_z,,0.9143,deg
sensor_2,23/03/2020 06:16,5.67,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 06:45,5.47,,,,ob_temp,,5.47,c
sensor_2,23/03/2020 06:46,5.47,,,,tilt_x,,4.8882,deg
sensor_2,23/03/2020 06:46,5.47,,,,tilt_y,,85.0264,deg
sensor_2,23/03/2020 06:46,5.47,,,,tilt_z,,0.9149,deg
sensor_2,23/03/2020 06:46,5.47,,,,ob_voltage,,3.59,v
sensor_2,23/03/2020 07:15,5.47,,,,ob_temp,,5.47,c
sensor_2,23/03/2020 07:16,5.47,,,,tilt_x,,4.8888,deg
sensor_2,23/03/2020 07:16,5.47,,,,tilt_y,,85.0258,deg
sensor_2,23/03/2020 07:16,5.47,,,,tilt_z,,0.9154,deg
sensor_2,23/03/2020 07:16,5.47,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 07:45,5.67,,,,ob_temp,,5.67,c
sensor_2,23/03/2020 07:46,5.67,,,,tilt_x,,4.8885,deg
sensor_2,23/03/2020 07:46,5.67,,,,tilt_y,,85.0259,deg
sensor_2,23/03/2020 07:46,5.67,,,,tilt_z,,0.9158,deg
sensor_2,23/03/2020 07:46,5.67,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 08:15,5.67,,,,ob_temp,,5.67,c
sensor_2,23/03/2020 08:16,5.67,,,,tilt_x,,4.888,deg
sensor_2,23/03/2020 08:16,5.67,,,,tilt_y,,85.0265,deg
sensor_2,23/03/2020 08:16,5.67,,,,tilt_z,,0.9155,deg
sensor_2,23/03/2020 08:16,5.67,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 08:45,5.88,,,,ob_temp,,5.88,c
sensor_2,23/03/2020 08:46,5.88,,,,tilt_x,,4.8881,deg
sensor_2,23/03/2020 08:46,5.88,,,,tilt_y,,85.0264,deg
sensor_2,23/03/2020 08:46,5.88,,,,tilt_z,,0.9153,deg
sensor_2,23/03/2020 08:46,5.88,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 09:15,6.49,,,,ob_temp,,6.49,c
sensor_2,23/03/2020 09:16,6.49,,,,tilt_x,,4.8876,deg
sensor_2,23/03/2020 09:16,6.49,,,,tilt_y,,85.0271,deg
sensor_2,23/03/2020 09:16,6.49,,,,tilt_z,,0.9144,deg
sensor_2,23/03/2020 09:16,6.49,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 09:45,6.49,,,,ob_temp,,6.49,c
sensor_2,23/03/2020 09:46,6.49,,,,tilt_x,,4.8859,deg
sensor_2,23/03/2020 09:46,6.49,,,,tilt_y,,85.0286,deg
sensor_2,23/03/2020 09:46,6.49,,,,tilt_z,,0.9152,deg
sensor_2,23/03/2020 09:46,6.49,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 10:15,6.89,,,,ob_temp,,6.89,c
sensor_2,23/03/2020 10:16,6.89,,,,tilt_x,,4.8841,deg
sensor_2,23/03/2020 10:16,6.89,,,,tilt_y,,85.0306,deg
sensor_2,23/03/2020 10:16,6.89,,,,tilt_z,,0.9141,deg
sensor_2,23/03/2020 10:16,6.89,,,,ob_voltage,,3.597,v
sensor_2,23/03/2020 10:45,7.3,,,,ob_temp,,7.3,c
sensor_2,23/03/2020 10:46,7.3,,,,tilt_x,,4.8815,deg
sensor_2,23/03/2020 10:46,7.3,,,,tilt_y,,85.0336,deg
sensor_2,23/03/2020 10:46,7.3,,,,tilt_z,,0.9119,deg
sensor_2,23/03/2020 10:46,7.3,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 02:14,7.5,,,,ob_voltage,,3.576,v
sensor_2,24/03/2020 02:14,7.5,,,,tilt_x,,4.8875,deg
sensor_2,24/03/2020 02:14,7.5,,,,tilt_y,,85.028,deg
sensor_2,24/03/2020 02:14,7.5,,,,tilt_z,,0.9101,deg
sensor_2,24/03/2020 02:15,7.3,,,,ob_temp,,7.3,c
sensor_2,24/03/2020 02:16,7.3,,,,tilt_x,,4.8878,deg
sensor_2,24/03/2020 02:16,7.3,,,,tilt_y,,85.0277,deg
sensor_2,24/03/2020 02:16,7.3,,,,tilt_z,,0.9101,deg
sensor_2,24/03/2020 02:16,7.3,,,,ob_voltage,,3.576,v
sensor_2,24/03/2020 02:45,7.1,,,,ob_temp,,7.1,c
sensor_2,24/03/2020 02:46,7.1,,,,tilt_x,,4.8878,deg
sensor_2,24/03/2020 02:46,7.1,,,,tilt_y,,85.0276,deg
sensor_2,24/03/2020 02:46,7.1,,,,tilt_z,,0.9106,deg
sensor_2,24/03/2020 02:46,7.1,,,,ob_voltage,,3.59,v
sensor_2,24/03/2020 03:15,7.3,,,,ob_temp,,7.3,c
sensor_2,24/03/2020 03:16,7.3,,,,tilt_x,,4.888,deg
sensor_2,24/03/2020 03:16,7.3,,,,tilt_y,,85.0272,deg
sensor_2,24/03/2020 03:16,7.3,,,,tilt_z,,0.9112,deg
sensor_2,24/03/2020 03:16,7.3,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 03:45,6.89,,,,ob_temp,,6.89,c
sensor_2,24/03/2020 03:46,6.89,,,,tilt_x,,4.8883,deg
sensor_2,24/03/2020 03:46,6.89,,,,tilt_y,,85.0271,deg
sensor_2,24/03/2020 03:46,6.89,,,,tilt_z,,0.9106,deg
sensor_2,24/03/2020 03:46,6.89,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 04:15,6.89,,,,ob_temp,,6.89,c
sensor_2,24/03/2020 04:16,6.89,,,,tilt_x,,4.8881,deg
sensor_2,24/03/2020 04:16,6.89,,,,tilt_y,,85.0272,deg
sensor_2,24/03/2020 04:16,6.89,,,,tilt_z,,0.911,deg
sensor_2,24/03/2020 04:16,6.89,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 04:45,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 04:46,6.69,,,,tilt_x,,4.8882,deg
sensor_2,24/03/2020 04:46,6.69,,,,tilt_y,,85.0272,deg
sensor_2,24/03/2020 04:46,6.69,,,,tilt_z,,0.9105,deg
sensor_2,24/03/2020 04:46,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 05:15,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 05:16,6.69,,,,tilt_x,,4.8876,deg
sensor_2,24/03/2020 05:16,6.69,,,,tilt_y,,85.0276,deg
sensor_2,24/03/2020 05:16,6.69,,,,tilt_z,,0.9119,deg
sensor_2,24/03/2020 05:16,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 05:45,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 05:46,6.69,,,,tilt_x,,4.8888,deg
sensor_2,24/03/2020 05:46,6.69,,,,tilt_y,,85.0265,deg
sensor_2,24/03/2020 05:46,6.69,,,,tilt_z,,0.9113,deg
sensor_2,24/03/2020 05:46,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 06:15,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 06:16,6.69,,,,tilt_x,,4.8882,deg
sensor_2,24/03/2020 06:16,6.69,,,,tilt_y,,85.0269,deg
sensor_2,24/03/2020 06:16,6.69,,,,tilt_z,,0.9123,deg
sensor_2,24/03/2020 06:16,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 06:45,6.28,,,,ob_temp,,6.28,c
sensor_2,24/03/2020 06:46,6.28,,,,tilt_x,,4.8888,deg
sensor_2,24/03/2020 06:46,6.28,,,,tilt_y,,85.0261,deg
sensor_2,24/03/2020 06:46,6.28,,,,tilt_z,,0.9132,deg
sensor_2,24/03/2020 06:46,6.28,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 07:15,6.49,,,,ob_temp,,6.49,c
sensor_2,24/03/2020 07:16,6.49,,,,tilt_x,,4.8889,deg
sensor_2,24/03/2020 07:16,6.49,,,,tilt_y,,85.0261,deg
sensor_2,24/03/2020 07:16,6.49,,,,tilt_z,,0.9132,deg
sensor_2,24/03/2020 07:16,6.49,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 07:45,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 07:46,6.69,,,,tilt_x,,4.8885,deg
sensor_2,24/03/2020 07:46,6.69,,,,tilt_y,,85.0263,deg
sensor_2,24/03/2020 07:46,6.69,,,,tilt_z,,0.9136,deg
sensor_2,24/03/2020 07:46,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 08:15,6.69,,,,ob_temp,,6.69,c
sensor_2,24/03/2020 08:16,6.69,,,,tilt_x,,4.8884,deg
sensor_2,24/03/2020 08:16,6.69,,,,tilt_y,,85.0266,deg
sensor_2,24/03/2020 08:16,6.69,,,,tilt_z,,0.9127,deg
sensor_2,24/03/2020 08:16,6.69,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 08:45,7.3,,,,ob_temp,,7.3,c
sensor_2,24/03/2020 08:46,7.3,,,,tilt_x,,4.8878,deg
sensor_2,24/03/2020 08:46,7.3,,,,tilt_y,,85.0272,deg
sensor_2,24/03/2020 08:46,7.3,,,,tilt_z,,0.9125,deg
sensor_2,24/03/2020 08:46,7.3,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 09:15,7.71,,,,ob_temp,,7.71,c
sensor_2,24/03/2020 09:16,7.71,,,,tilt_x,,4.8869,deg
sensor_2,24/03/2020 09:16,7.71,,,,tilt_y,,85.028,deg
sensor_2,24/03/2020 09:16,7.71,,,,tilt_z,,0.9132,deg
sensor_2,24/03/2020 09:16,7.71,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 09:45,7.91,,,,ob_temp,,7.91,c
sensor_2,24/03/2020 09:46,7.91,,,,tilt_x,,4.886,deg
sensor_2,24/03/2020 09:46,7.91,,,,tilt_y,,85.029,deg
sensor_2,24/03/2020 09:46,7.91,,,,tilt_z,,0.9125,deg
sensor_2,24/03/2020 09:46,7.91,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 10:15,8.32,,,,ob_temp,,8.32,c
sensor_2,24/03/2020 10:16,8.32,,,,tilt_x,,4.8842,deg
sensor_2,24/03/2020 10:16,8.32,,,,tilt_y,,85.0309,deg
sensor_2,24/03/2020 10:16,8.32,,,,tilt_z,,0.9118,deg
sensor_2,24/03/2020 10:16,8.32,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 10:45,9.13,,,,ob_temp,,9.13,c
sensor_2,24/03/2020 10:46,9.13,,,,tilt_x,,4.8815,deg
sensor_2,24/03/2020 10:46,9.13,,,,tilt_y,,85.0341,deg
sensor_2,24/03/2020 10:46,9.13,,,,tilt_z,,0.9091,deg
sensor_2,24/03/2020 10:46,9.13,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 11:15,9.74,,,,ob_temp,,9.74,c
sensor_2,24/03/2020 11:16,9.74,,,,tilt_x,,4.88,deg
sensor_2,24/03/2020 11:16,9.74,,,,tilt_y,,85.0359,deg
sensor_2,24/03/2020 11:16,9.74,,,,tilt_z,,0.9068,deg
sensor_2,24/03/2020 11:16,9.74,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 11:45,10.56,,,,ob_temp,,10.56,c
sensor_2,24/03/2020 11:46,10.56,,,,tilt_x,,4.879,deg
sensor_2,24/03/2020 11:46,10.56,,,,tilt_y,,85.0375,deg
sensor_2,24/03/2020 11:46,10.56,,,,tilt_z,,0.9038,deg
sensor_2,24/03/2020 11:46,10.56,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 12:15,11.17,,,,ob_temp,,11.17,c
sensor_2,24/03/2020 12:16,11.17,,,,tilt_x,,4.8791,deg
sensor_2,24/03/2020 12:16,11.17,,,,tilt_y,,85.0377,deg
sensor_2,24/03/2020 12:16,11.17,,,,tilt_z,,0.9022,deg
sensor_2,24/03/2020 12:16,11.17,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 12:45,11.37,,,,ob_temp,,11.37,c
sensor_2,24/03/2020 12:46,11.37,,,,tilt_x,,4.8781,deg
sensor_2,24/03/2020 12:46,11.37,,,,tilt_y,,85.0391,deg
sensor_2,24/03/2020 12:46,11.37,,,,tilt_z,,0.9001,deg
sensor_2,24/03/2020 12:46,11.37,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 13:15,11.78,,,,ob_temp,,11.78,c
sensor_2,24/03/2020 13:16,11.78,,,,tilt_x,,4.8781,deg
sensor_2,24/03/2020 13:16,11.78,,,,tilt_y,,85.0391,deg
sensor_2,24/03/2020 13:16,11.78,,,,tilt_z,,0.8997,deg
sensor_2,24/03/2020 13:16,11.78,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 13:45,12.18,,,,ob_temp,,12.18,c
sensor_2,24/03/2020 13:46,12.18,,,,tilt_x,,4.8775,deg
sensor_2,24/03/2020 13:46,12.18,,,,tilt_y,,85.0402,deg
sensor_2,24/03/2020 13:46,12.18,,,,tilt_z,,0.8974,deg
sensor_2,24/03/2020 13:46,12.18,,,,ob_voltage,,3.604,v
sensor_2,24/03/2020 14:15,12.39,,,,ob_temp,,12.39,c
sensor_2,24/03/2020 14:16,12.39,,,,tilt_x,,4.8771,deg
sensor_2,24/03/2020 14:16,12.39,,,,tilt_y,,85.0405,deg
sensor_2,24/03/2020 14:16,12.39,,,,tilt_z,,0.8971,deg
sensor_2,24/03/2020 14:16,12.39,,,,ob_voltage,,3.597,v
sensor_2,24/03/2020 14:45,12.39,,,,ob_temp,,12.39,c
