"time","summary","temperature","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","country","city"
"4/3/2020 19:00:00","Possible Light Rain","6.26","0.92","1003.1","4.18","8.84","81","0.99","England","London"
"4/3/2020 20:00:00","Possible Drizzle","6.45","0.93","1002.6","3.41","7.93","64","0.99","England","London"
"4/3/2020 21:00:00","Possible Drizzle","6.59","0.94","1002.2","2.88","7.22","57","0.99","England","London"
"4/3/2020 22:00:00","Overcast","6.42","0.94","1001.9","2.77","6.93","48","0.99","England","London"
"4/3/2020 23:00:00","Overcast","6.27","0.94","1001.6","2.9","6.84","41","0.99","England","London"
"5/3/2020 00:00:00","Overcast","6.09","0.94","1001.2","3.03","6.94","36","0.99","England","London"
"5/3/2020 01:00:00","Overcast","5.99","0.93","1000.8","2.89","5.93","36","0.99","England","London"
"5/3/2020 02:00:00","Overcast","5.77","0.95","1000","3.18","7.32","45","0.99","England","London"
"5/3/2020 03:00:00","Overcast","5.61","0.96","998.6","3.58","8.57","50","0.99","England","London"
"5/3/2020 04:00:00","Overcast","5.54","0.96","997.9","4.01","9.49","53","0.99","England","London"
"5/3/2020 05:00:00","Overcast","5.69","0.94","996.7","4.47","10.25","54","0.99","England","London"
"5/3/2020 06:00:00","Possible Drizzle","5.7","0.94","995.5","4.65","9.72","51","0.99","England","London"
"5/3/2020 07:00:00","Possible Light Rain","5.79","0.94","994.4","5.11","10.2","50","0.99","England","London"
"5/3/2020 08:00:00","Light Rain","5.83","0.95","993.4","5.54","10.72","48","0.99","England","London"
"5/3/2020 09:00:00","Light Rain","5.95","0.95","992.4","5.94","11.22","45","0.99","England","London"
"5/3/2020 10:00:00","Light Rain","6.21","0.95","991.5","6.25","11.7","40","0.99","England","London"
"5/3/2020 11:00:00","Light Rain","6.31","0.95","990.6","6.59","12.15","34","0.99","England","London"
"5/3/2020 12:00:00","Light Rain","6.12","0.96","990","6.89","12.56","28","0.99","England","London"
"5/3/2020 13:00:00","Light Rain","6.03","0.94","988.7","8.02","13.37","25","0.99","England","London"
"5/3/2020 14:00:00","Light Rain","5.66","0.92","988.4","8.69","14.14","19","0.99","England","London"
"5/3/2020 15:00:00","Light Rain","5.36","0.91","988.6","9.05","14.67","13","0.99","England","London"
"5/3/2020 16:00:00","Light Rain","5.38","0.89","989.3","8.91","14.91","7","0.99","England","London"
"5/3/2020 17:00:00","Light Rain","5.42","0.89","990.4","8.46","14.89","0","0.99","England","London"
"5/3/2020 18:00:00","Light Rain","5.27","0.9","992.1","7.88","13.62","352","0.99","England","London"
"5/3/2020 19:00:00","Possible Light Rain","5.14","0.91","993.2","7.61","13.12","347","0.99","England","London"
"5/3/2020 20:00:00","Light Rain","4.97","0.92","994.3","7.38","12.52","342","0.99","England","London"
"5/3/2020 21:00:00","Possible Light Rain","4.84","0.93","995.3","7.05","11.89","338","0.99","England","London"
"5/3/2020 22:00:00","Possible Drizzle","4.76","0.92","996.1","6.54","11.26","334","0.99","England","London"
"5/3/2020 23:00:00","Possible Drizzle","4.72","0.92","996.7","5.96","10.6","330","0.99","England","London"
"6/3/2020 00:00:00","Overcast","4.98","0.95","997.5","5.25","9.6","326","0.99","England","London"
"6/3/2020 01:00:00","Overcast","4.79","0.95","997.8","4.46","8.91","326","0.97","England","London"
"6/3/2020 02:00:00","Overcast","4.34","0.97","998.2","4.15","8.27","323","0.95","England","London"
"6/3/2020 03:00:00","Overcast","3.84","0.98","998","3.85","7.81","320","0.93","England","London"
"6/3/2020 04:00:00","Overcast","3.14","0.99","998.7","3.5","7.64","320","0.93","England","London"
"6/3/2020 05:00:00","Overcast","2.42","1","999.4","3.16","7.65","321","0.94","England","London"
"6/3/2020 06:00:00","Overcast","2.1","1","1000.2","2.98","7.52","323","0.91","England","London"
"6/3/2020 07:00:00","Mostly Cloudy","2.21","1","1001.3","2.92","6.11","324","0.8","England","London"
"6/3/2020 08:00:00","Mostly Cloudy","2.6","0.99","1002.2","3.09","5.98","330","0.61","England","London"
"6/3/2020 09:00:00","Partly Cloudy","3.2","0.96","1003","3.26","5.8","332","0.46","England","London"
"6/3/2020 10:00:00","Partly Cloudy","4.4","0.91","1003.8","3.37","5.44","329","0.37","England","London"
"6/3/2020 11:00:00","Clear","5.88","0.86","1004.6","3.48","5.04","322","0.3","England","London"
"6/3/2020 12:00:00","Clear","6.91","0.78","1005.4","3.6","4.85","318","0.23","England","London"
"6/3/2020 13:00:00","Clear","8.81","0.61","1006","3.65","4.89","314","0.18","England","London"
"6/3/2020 14:00:00","Clear","8.76","0.62","1006.8","3.8","5.41","314","0.15","England","London"
"6/3/2020 15:00:00","Clear","7.89","0.66","1007.4","3.71","5.51","313","0.14","England","London"
"6/3/2020 16:00:00","Clear","7.54","0.67","1008.2","3.14","4.74","300","0.18","England","London"
"6/3/2020 17:00:00","Clear","6.73","0.69","1009.2","2.34","3.56","287","0.25","England","London"
"6/3/2020 18:00:00","Clear","5.86","0.72","1010","1.76","2.77","305","0.3","England","London"
"6/3/2020 19:00:00","Clear","4.95","0.76","1010.9","1.43","2.23","358","0.22","England","London"
"6/3/2020 20:00:00","Clear","3.97","0.82","1011.8","1.26","1.89","222","0.1","England","London"
"6/3/2020 21:00:00","Clear","3.17","0.85","1012.6","1.29","1.78","257","0.01","England","London"
"6/3/2020 22:00:00","Clear","2.77","0.87","1013.3","1.67","1.96","212","0","England","London"
"6/3/2020 23:00:00","Clear","2.6","0.9","1014.5","2.2","2.41","342","0","England","London"
"7/3/2020 00:00:00","Clear","2.41","0.91","1015.1","2.61","2.97","278","0","England","London"
"7/3/2020 01:00:00","Clear","2.21","0.88","1015.7","2.3","3.63","263","0","England","London"
"7/3/2020 02:00:00","Clear","1.57","0.92","1015.9","2.32","4.33","263","0","England","London"
"7/3/2020 03:00:00","Clear","1.09","0.95","1015.8","2.32","4.6","264","0","England","London"
"7/3/2020 04:00:00","Clear","0.78","0.97","1016.1","2.23","3.85","275","0.06","England","London"
"7/3/2020 05:00:00","Clear","0.63","0.97","1016.4","2.11","2.71","226","0.15","England","London"
"7/3/2020 06:00:00","Clear","1.04","0.95","1016.7","2.18","2.4","242","0.26","England","London"
"7/3/2020 07:00:00","Partly Cloudy","2.07","0.92","1017.2","2.89","4.89","241","0.39","England","London"
"7/3/2020 08:00:00","Partly Cloudy","3.39","0.88","1017.4","3.68","7.84","235","0.51","England","London"
"7/3/2020 09:00:00","Mostly Cloudy","4.9","0.87","1017.6","4.44","10.07","230","0.63","England","London"
"7/3/2020 10:00:00","Mostly Cloudy","6.54","0.87","1017.7","5.14","10.78","229","0.71","England","London"
"7/3/2020 11:00:00","Mostly Cloudy","8.23","0.89","1017.5","5.82","10.76","229","0.76","England","London"
"7/3/2020 12:00:00","Mostly Cloudy","9.51","0.89","1017.3","6.36","10.76","230","0.81","England","London"
"7/3/2020 13:00:00","Overcast","10.44","0.88","1017","7.09","10.87","230","0.88","England","London"
"7/3/2020 14:00:00","Overcast","11.25","0.83","1016.4","7.57","11.62","232","0.94","England","London"
"7/3/2020 15:00:00","Overcast","11.33","0.83","1015.9","7.86","12.39","232","0.99","England","London"
"7/3/2020 16:00:00","Overcast","11.23","0.81","1015.6","7.72","13.14","231","0.98","England","London"
"7/3/2020 17:00:00","Overcast","10.63","0.82","1015.4","7.35","13.91","229","0.97","England","London"
"7/3/2020 18:00:00","Overcast","9.85","0.85","1014.8","7.12","14.66","226","0.98","England","London"
"7/3/2020 19:00:00","Overcast","9.88","0.86","1014.9","7.27","14.77","221","0.98","England","London"
"7/3/2020 20:00:00","Overcast","9.92","0.86","1014.7","8.3","16.28","222","0.97","England","London"
"7/3/2020 21:00:00","Overcast","9.96","0.85","1014.2","9.22","17.32","222","0.97","England","London"
"7/3/2020 22:00:00","Overcast","9.93","0.86","1013.5","9.7","17.4","220","0.99","England","London"
"7/3/2020 23:00:00","Overcast","9.99","0.85","1012.7","10.04","16.94","216","0.99","England","London"
"8/3/2020 00:00:00","Overcast","9.8","0.86","1011.8","10.12","16.82","214","0.99","England","London"
"8/3/2020 01:00:00","Overcast","9.29","0.87","1010.6","9.99","16.62","207","0.99","England","London"
"8/3/2020 02:00:00","Windy and Overcast","9.57","0.85","1009.5","10.3","18.07","207","0.99","England","London"
"8/3/2020 03:00:00","Windy and Overcast","9.4","0.86","1008.5","10.98","19.07","210","0.99","England","London"
"8/3/2020 04:00:00","Possible Drizzle and Windy","9.27","0.9","1007.7","11.43","19.22","211","0.99","England","London"
"8/3/2020 05:00:00","Drizzle and Windy","9.07","0.95","1007.2","11.71","18.94","214","0.99","England","London"
"8/3/2020 06:00:00","Possible Drizzle","9.17","0.99","1006.6","10.8","16.96","219","0.99","England","London"
"8/3/2020 07:00:00","Possible Drizzle","9.13","0.99","1006.7","9.99","16.08","225","0.99","England","London"
"8/3/2020 08:00:00","Overcast","9.02","0.97","1007.1","8.96","15.02","233","0.99","England","London"
"8/3/2020 09:00:00","Overcast","9","0.94","1007.4","8.16","14.18","240","0.99","England","London"
"8/3/2020 10:00:00","Overcast","9.44","0.9","1007.5","8.09","13.71","242","0.92","England","London"
"8/3/2020 11:00:00","Mostly Cloudy","10.24","0.84","1007.6","8.42","13.44","242","0.81","England","London"
"8/3/2020 12:00:00","Mostly Cloudy","10.63","0.8","1007.6","8.6","13.18","241","0.75","England","London"
"8/3/2020 13:00:00","Mostly Cloudy","10.35","0.79","1006.4","8.53","12.37","234","0.69","England","London"
"8/3/2020 14:00:00","Mostly Cloudy","9.98","0.81","1006.1","8.43","12.46","240","0.64","England","London"
"8/3/2020 15:00:00","Mostly Cloudy","9.68","0.83","1006","8.03","12.31","243","0.62","England","London"
"8/3/2020 16:00:00","Mostly Cloudy","9.2","0.84","1006.2","6.91","11.9","245","0.62","England","London"
"8/3/2020 17:00:00","Possible Drizzle","8.64","0.84","1006.6","5.66","11.37","245","0.63","England","London"
"8/3/2020 18:00:00","Mostly Cloudy","8.01","0.86","1007.2","4.59","9.63","238","0.61","England","London"
"8/3/2020 19:00:00","Partly Cloudy","7.62","0.88","1007.4","4.45","10.35","238","0.54","England","London"
"8/3/2020 20:00:00","Partly Cloudy","7.29","0.9","1007.6","4.66","11.7","239","0.45","England","London"
"8/3/2020 21:00:00","Partly Cloudy","6.96","0.92","1007.9","4.88","12.63","241","0.37","England","London"
"8/3/2020 22:00:00","Partly Cloudy","6.65","0.93","1008.2","5.15","12.58","249","0.37","England","London"
"8/3/2020 23:00:00","Partly Cloudy","6.37","0.95","1008.6","5.42","12.1","255","0.39","England","London"
"9/3/2020 00:00:00","Partly Cloudy","6.07","0.87","1009","5.61","11.79","254","0.38","England","London"
"9/3/2020 01:00:00","Clear","5.65","0.86","1009.2","5.19","11.88","262","0.27","England","London"
"9/3/2020 02:00:00","Clear","5.45","0.85","1009.6","5.32","12.57","269","0.13","England","London"
"9/3/2020 03:00:00","Clear","5.27","0.85","1009.5","5.42","13.04","263","0.06","England","London"
"9/3/2020 04:00:00","Clear","5.01","0.85","1010.2","5.45","13.16","165","0.12","England","London"
"9/3/2020 05:00:00","Clear","4.81","0.86","1011.4","5.46","13.06","14","0.24","England","London"
"9/3/2020 06:00:00","Partly Cloudy","4.95","0.86","1012.2","5.51","12.76","272","0.32","England","London"
"9/3/2020 07:00:00","Clear","5.31","0.86","1012.7","5.67","11.84","247","0.28","England","London"
"9/3/2020 08:00:00","Clear","5.96","0.85","1013.3","5.93","11.48","292","0.21","England","London"
"9/3/2020 09:00:00","Clear","6.64","0.84","1013.9","6.15","10.96","279","0.18","England","London"
"9/3/2020 10:00:00","Clear","7.57","0.81","1014.5","6.12","10.01","13","0.26","England","London"
"9/3/2020 11:00:00","Partly Cloudy","8.52","0.77","1015","5.94","8.87","163","0.41","England","London"
"9/3/2020 12:00:00","Partly Cloudy","9.26","0.74","1015.3","5.64","7.29","262","0.53","England","London"
"9/3/2020 13:00:00","Mostly Cloudy","10.3","0.66","1015","5.54","7.37","270","0.69","England","London"
"9/3/2020 14:00:00","Mostly Cloudy","10.23","0.64","1014.8","6.15","8.08","262","0.86","England","London"
"9/3/2020 15:00:00","Overcast","9.6","0.65","1014.5","6.73","9.05","245","0.98","England","London"
"9/3/2020 16:00:00","Overcast","9.27","0.66","1014.1","6.98","10.36","239","0.98","England","London"
"9/3/2020 17:00:00","Overcast","8.6","0.7","1013.7","7.22","12.01","233","0.99","England","London"
"9/3/2020 18:00:00","Possible Drizzle","7.59","0.78","1013.2","7.23","12.41","220","0.99","England","London"
"9/3/2020 19:00:00","Possible Drizzle","7.76","0.83","1011.9","8.36","14.79","216","0.99","England","London"
"9/3/2020 20:00:00","Possible Light Rain and Windy","8.19","0.85","1010.4","9.62","17.45","212","0.99","England","London"
"9/3/2020 21:00:00","Light Rain and Windy","8.59","0.87","1009","10.35","19.36","213","0.99","England","London"
"9/3/2020 22:00:00","Light Rain and Windy","9.23","0.89","1008","10.16","19.49","220","0.99","England","London"
"9/3/2020 23:00:00","Light Rain and Windy","10.05","0.89","1007","9.47","18.67","231","1","England","London"
"10/3/2020 00:00:00","Light Rain and Windy","10.72","0.89","1006.3","8.77","17.71","240","1","England","London"
"10/3/2020 01:00:00","Possible Drizzle","11.09","0.9","1005.7","8.57","17.07","246","1","England","London"
"10/3/2020 02:00:00","Possible Drizzle","11.13","0.9","1005.5","8.61","17.15","249","0.99","England","London"
"10/3/2020 03:00:00","Possible Drizzle","11.23","0.91","1005.4","8.58","17.04","249","0.99","England","London"
"10/3/2020 04:00:00","Possible Drizzle","11.36","0.92","1005.4","8.26","16.46","250","0.99","England","London"
"10/3/2020 05:00:00","Possible Drizzle","11.46","0.93","1005.4","7.82","15.71","250","0.99","England","London"
"10/3/2020 06:00:00","Overcast","11.41","0.94","1005.4","7.45","15.71","244","0.99","England","London"
"10/3/2020 07:00:00","Overcast","11.3","0.94","1005.4","7.51","15.77","243","0.99","England","London"
"10/3/2020 08:00:00","Overcast","11.18","0.95","1005.5","7.72","16.1","242","0.99","England","London"
"10/3/2020 09:00:00","Overcast","11.41","0.96","1005.7","8.05","16.46","240","0.99","England","London"
"10/3/2020 10:00:00","Overcast","11.88","0.96","1005.9","8.52","16.63","243","1","England","London"
"10/3/2020 11:00:00","Overcast","12.28","0.96","1006.2","9.08","16.89","246","0.99","England","London"
"10/3/2020 12:00:00","Overcast","12.41","0.94","1006.4","9.06","16.39","243","1","England","London"
"10/3/2020 13:00:00","Overcast","12.55","0.9","1006.3","8.65","16.38","241","0.99","England","London"
"10/3/2020 14:00:00","Overcast","12.71","0.89","1006.3","8.96","16.41","243","1","England","London"
"10/3/2020 15:00:00","Overcast","12.57","0.9","1006.5","9.16","16.47","245","0.99","England","London"
"10/3/2020 16:00:00","Overcast","12.73","0.89","1006.8","9.13","16.38","245","0.99","England","London"
"10/3/2020 17:00:00","Overcast","12.73","0.89","1007.2","9","16.29","243","0.99","England","London"
"10/3/2020 18:00:00","Overcast","12.55","0.89","1007.7","8.83","16.11","242","0.99","England","London"
"10/3/2020 19:00:00","Overcast","12.29","0.88","1008.2","8.23","14.8","239","0.99","England","London"
"10/3/2020 20:00:00","Possible Drizzle","12.11","0.89","1008.6","8.21","15.71","241","0.99","England","London"
"10/3/2020 21:00:00","Possible Drizzle","11.96","0.89","1009","8.25","16.29","242","0.99","England","London"
"10/3/2020 22:00:00","Possible Drizzle","11.84","0.9","1009.3","8.1","16.12","243","0.99","England","London"
"10/3/2020 23:00:00","Possible Drizzle","11.73","0.91","1009.6","7.84","15.77","245","0.99","England","London"
"11/3/2020 00:00:00","Possible Drizzle","11.51","0.91","1009.9","7.63","15.48","247","0.99","England","London"
"11/3/2020 01:00:00","Possible Drizzle","11.32","0.92","1009.8","6.42","14.3","249","0.99","England","London"
"11/3/2020 02:00:00","Possible Drizzle","11.17","0.93","1009.8","6.31","14.46","254","0.99","England","London"
"11/3/2020 03:00:00","Possible Drizzle","10.94","0.94","1009.8","6.14","14.23","250","0.99","England","London"
"11/3/2020 04:00:00","Possible Drizzle","10.62","0.95","1010.1","5.64","13.19","222","0.99","England","London"
"11/3/2020 05:00:00","Possible Drizzle","10.2","0.96","1010.6","5.04","11.77","283","0.99","England","London"
"11/3/2020 06:00:00","Possible Drizzle","9.91","0.97","1011","4.65","10.76","264","0.99","England","London"
"11/3/2020 07:00:00","Overcast","9.49","0.97","1011.6","3.87","7.57","279","0.99","England","London"
"11/3/2020 08:00:00","Overcast","9.41","0.99","1011.8","4.14","7.98","233","0.99","England","London"
"11/3/2020 09:00:00","Overcast","9.82","0.98","1012.1","4.67","8.79","249","0.99","England","London"
"11/3/2020 10:00:00","Overcast","10.39","0.94","1012.3","5.61","10.08","252","0.97","England","London"
"11/3/2020 11:00:00","Overcast","11.33","0.87","1012.4","6.97","11.74","246","0.93","England","London"
"11/3/2020 12:00:00","Mostly Cloudy","12.04","0.8","1012.2","8.14","13.18","240","0.85","England","London"
"11/3/2020 13:00:00","Mostly Cloudy","12.23","0.8","1011.6","8.3","13.54","231","0.79","England","London"
"11/3/2020 14:00:00","Mostly Cloudy","11.8","0.8","1010.9","9.02","14.72","232","0.72","England","London"
"11/3/2020 15:00:00","Mostly Cloudy","11.38","0.79","1010.1","9.48","15.72","232","0.66","England","London"
"11/3/2020 16:00:00","Mostly Cloudy","11.13","0.78","1009.4","9.4","16.34","231","0.62","England","London"
"11/3/2020 17:00:00","Mostly Cloudy","10.82","0.77","1008.6","9.15","16.89","228","0.59","England","London"
"11/3/2020 18:00:00","Mostly Cloudy","10.64","0.8","1008.3","8.33","15.28","223","0.6","England","London"
"11/3/2020 19:00:00","Mostly Cloudy","10.77","0.82","1007.8","8.81","16.73","227","0.71","England","London"
"11/3/2020 20:00:00","Windy and Mostly Cloudy","10.94","0.83","1007.3","9.69","18.69","232","0.85","England","London"
"11/3/2020 21:00:00","Possible Drizzle and Windy","10.78","0.83","1006.9","10.54","20.09","237","0.93","England","London"
"11/3/2020 22:00:00","Possible Drizzle and Windy","10.43","0.84","1006.7","10.86","20.48","243","0.86","England","London"
"11/3/2020 23:00:00","Possible Drizzle and Windy","10","0.85","1006.5","11.12","20.24","244","0.71","England","London"
"12/3/2020 00:00:00","Possible Drizzle and Windy","9.29","0.88","1006.3","9.78","18","236","0.64","England","London"
"12/3/2020 01:00:00","Windy and Mostly Cloudy","8.55","0.84","1006.7","9.16","17.98","224","0.68","England","London"
"12/3/2020 02:00:00","Windy and Mostly Cloudy","7.42","0.82","1007.6","9.78","18.01","273","0.78","England","London"
"12/3/2020 03:00:00","Windy and Mostly Cloudy","6.41","0.8","1008.5","9.74","17.78","269","0.81","England","London"
"12/3/2020 04:00:00","Mostly Cloudy","5.56","0.79","1009.5","8.71","16.7","276","0.71","England","London"
"12/3/2020 05:00:00","Partly Cloudy","4.79","0.77","1010.5","7.38","15.29","253","0.57","England","London"
"12/3/2020 06:00:00","Partly Cloudy","4.4","0.76","1011.2","6.58","14.36","255","0.42","England","London"
"12/3/2020 07:00:00","Clear","4.92","0.75","1011.7","6.67","14","249","0.3","England","London"
"12/3/2020 08:00:00","Clear","5.91","0.73","1011.7","7.6","15.04","244","0.21","England","London"
"12/3/2020 09:00:00","Clear","6.99","0.71","1011.2","8.47","15.89","241","0.16","England","London"
"12/3/2020 10:00:00","Clear","7.68","0.67","1011.8","9.21","16.43","247","0.19","England","London"
"12/3/2020 11:00:00","Clear","8.04","0.64","1012","9.91","16.76","254","0.26","England","London"
"12/3/2020 12:00:00","Partly Cloudy","8.64","0.6","1012.2","9.54","15.67","253","0.35","England","London"
"12/3/2020 13:00:00","Partly Cloudy","9.02","0.58","1011.8","9.46","15.32","250","0.41","England","London"
"12/3/2020 14:00:00","Partly Cloudy","8.73","0.59","1011.4","9.9","14.86","247","0.44","England","London"
"12/3/2020 15:00:00","Partly Cloudy","7.94","0.62","1011.2","9.86","14.5","245","0.49","England","London"
"12/3/2020 16:00:00","Partly Cloudy","7.77","0.62","1011.2","9.04","14.31","245","0.55","England","London"
"12/3/2020 17:00:00","Mostly Cloudy","7.28","0.63","1011.4","8.04","14.18","247","0.62","England","London"
"12/3/2020 18:00:00","Mostly Cloudy","6.87","0.65","1011.9","6.89","12.56","243","0.6","England","London"
"12/3/2020 19:00:00","Partly Cloudy","6.68","0.66","1012.2","7.43","13.41","247","0.44","England","London"
"12/3/2020 20:00:00","Clear","6.6","0.67","1012.7","8.07","14.83","250","0.21","England","London"
"12/3/2020 21:00:00","Clear","6.45","0.69","1013.1","8.45","15.78","253","0.04","England","London"
"12/3/2020 22:00:00","Clear","6.38","0.71","1013.6","8.39","15.86","254","0.03","England","London"
"12/3/2020 23:00:00","Clear","6.37","0.72","1013.9","8.2","15.45","257","0.05","England","London"
"13/3/2020 00:00:00","Clear","6.33","0.74","1013.6","8.03","15.1","259","0.06","England","London"
"13/3/2020 01:00:00","Clear","4.36","0.87","1013.7","6.16","14.54","251","0.07","England","London"
"13/3/2020 02:00:00","Clear","4.34","0.87","1014.7","6.54","15.08","257","0.1","England","London"
"13/3/2020 03:00:00","Clear","4.62","0.86","1015.2","6.68","15.32","260","0.12","England","London"
"13/3/2020 04:00:00","Clear","6.5","0.73","1015.6","7.7","15.08","170","0.13","England","London"
"13/3/2020 05:00:00","Clear","6.35","0.74","1015.6","7.07","14.55","357","0.12","England","London"
"13/3/2020 06:00:00","Clear","6.03","0.76","1016.5","6.46","12.35","266","0.13","England","London"
"13/3/2020 07:00:00","Clear","6.29","0.75","1017.3","6.51","11.78","273","0.11","England","London"
"13/3/2020 08:00:00","Clear","6.78","0.74","1018","6.76","11.37","265","0.08","England","London"
"13/3/2020 09:00:00","Clear","7.49","0.73","1018.6","6.88","10.84","270","0.08","England","London"
"13/3/2020 10:00:00","Clear","8.27","0.71","1019.1","6.71","10.03","276","0.16","England","London"
"13/3/2020 11:00:00","Clear","9.01","0.69","1019.4","6.28","9.11","260","0.28","England","London"
"13/3/2020 12:00:00","Partly Cloudy","9.62","0.65","1019.8","5.59","7.37","268","0.39","England","London"
"13/3/2020 13:00:00","Partly Cloudy","10.15","0.61","1020","5.34","6.83","303","0.59","England","London"
"13/3/2020 14:00:00","Mostly Cloudy","10.73","0.58","1019.7","4.76","6.6","229","0.81","England","London"
"13/3/2020 15:00:00","Overcast","10.53","0.58","1019.5","4.75","6.64","250","0.95","England","London"
"13/3/2020 16:00:00","Overcast","10.02","0.61","1019.4","4.49","7.26","251","0.94","England","London"
"13/3/2020 17:00:00","Mostly Cloudy","9.06","0.64","1019.4","4.18","8.13","241","0.83","England","London"
"13/3/2020 18:00:00","Mostly Cloudy","7.92","0.7","1019.7","3.67","6.93","224","0.77","England","London"
"13/3/2020 19:00:00","Mostly Cloudy","7.24","0.73","1020","3.13","6.97","215","0.75","England","London"
"13/3/2020 20:00:00","Mostly Cloudy","6.65","0.76","1019.4","2.63","6.96","209","0.77","England","London"
"13/3/2020 21:00:00","Mostly Cloudy","6.24","0.8","1019.3","2.39","6.9","202","0.79","England","London"
"13/3/2020 22:00:00","Mostly Cloudy","5.91","0.84","1019.5","2.56","6.54","196","0.81","England","London"
"13/3/2020 23:00:00","Mostly Cloudy","5.33","0.88","1018.9","2.96","6.1","192","0.83","England","London"
"14/3/2020 00:00:00","Mostly Cloudy","5.34","0.91","1018.4","3.33","6.86","184","0.87","England","London"
"14/3/2020 01:00:00","Possible Drizzle","5.58","0.92","1017.8","3.9","7.91","178","0.91","England","London"
"14/3/2020 02:00:00","Possible Light Rain","6.37","0.89","1017.1","4.78","9.37","177","0.97","England","London"
"14/3/2020 03:00:00","Possible Light Rain","6.36","0.9","1016.5","5.47","10.51","174","0.99","England","London"
"14/3/2020 04:00:00","Possible Light Rain","6.25","0.91","1015.9","5.92","11.16","167","0.99","England","London"
"14/3/2020 05:00:00","Light Rain","6.1","0.93","1015.4","6.17","11.49","161","0.99","England","London"
"14/3/2020 06:00:00","Light Rain","6.25","0.94","1014.9","6.21","11.25","160","0.99","England","London"
"14/3/2020 07:00:00","Light Rain","6.81","0.93","1014.7","5.84","10.44","167","0.98","England","London"
"14/3/2020 08:00:00","Possible Light Rain","7.6","0.92","1014.5","5.31","8.87","180","0.96","England","London"
"14/3/2020 09:00:00","Possible Drizzle","8.51","0.91","1014.4","4.96","7.77","191","0.94","England","London"
"14/3/2020 10:00:00","Possible Drizzle","9.49","0.87","1014.3","5.01","7.64","198","0.86","England","London"
"14/3/2020 11:00:00","Possible Drizzle","10.37","0.83","1014.2","5.29","7.99","204","0.76","England","London"
"14/3/2020 12:00:00","Mostly Cloudy","11.07","0.79","1014","5.59","8.35","209","0.67","England","London"
"14/3/2020 13:00:00","Mostly Cloudy","11.66","0.75","1014","5.55","7.72","214","0.69","England","London"
"14/3/2020 14:00:00","Mostly Cloudy","11.36","0.74","1013.9","6.01","8.57","219","0.74","England","London"
"14/3/2020 15:00:00","Mostly Cloudy","11.02","0.75","1013.6","6.5","9.34","224","0.81","England","London"
"14/3/2020 16:00:00","Mostly Cloudy","10.47","0.77","1013.6","6.52","9.84","226","0.83","England","London"
"14/3/2020 17:00:00","Mostly Cloudy","9.82","0.79","1013.8","6.28","10.27","226","0.86","England","London"
"14/3/2020 18:00:00","Overcast","9.21","0.82","1014","5.88","10.46","221","0.89","England","London"
"14/3/2020 19:00:00","Overcast","9.04","0.84","1014","5.91","11.41","220","0.92","England","London"
"14/3/2020 20:00:00","Overcast","8.93","0.86","1014","6.05","12.58","219","0.97","England","London"
"14/3/2020 21:00:00","Overcast","8.43","0.9","1013.9","6.28","13.42","218","0.99","England","London"
"14/3/2020 22:00:00","Overcast","8.56","0.91","1013.4","6.54","13.68","216","0.99","England","London"
"14/3/2020 23:00:00","Overcast","8.95","0.92","1012.9","6.86","13.62","212","0.99","England","London"
"15/3/2020 00:00:00","Overcast","9.69","0.96","1012.2","7.17","13.63","209","0.99","England","London"
"15/3/2020 01:00:00","Overcast","9.61","0.92","1011.8","6.64","13.73","206","0.99","England","London"
"15/3/2020 02:00:00","Overcast","9.29","0.94","1011","7.25","13.91","209","0.99","England","London"
"15/3/2020 03:00:00","Overcast","8.91","0.96","1010.3","7.76","13.96","211","0.99","England","London"
"15/3/2020 04:00:00","Overcast","8.62","0.96","1009.7","7.95","13.93","211","0.99","England","London"
"15/3/2020 05:00:00","Overcast","8.39","0.96","1009.2","8.04","13.77","210","0.99","England","London"
"15/3/2020 06:00:00","Overcast","8.59","0.95","1008.8","8.14","13.62","209","0.99","England","London"
"15/3/2020 07:00:00","Overcast","8.64","0.94","1008.6","8.05","12.93","204","0.99","England","London"
"15/3/2020 08:00:00","Overcast","8.74","0.92","1008.3","8.57","13.15","205","0.99","England","London"
"15/3/2020 09:00:00","Overcast","8.81","0.91","1008.2","8.89","13.34","205","0.99","England","London"
"15/3/2020 10:00:00","Overcast","8.88","0.89","1008.2","9.02","13.56","206","0.99","England","London"
"15/3/2020 11:00:00","Overcast","8.95","0.87","1008.3","8.97","13.66","209","0.99","England","London"
"15/3/2020 12:00:00","Overcast","9.44","0.84","1007.8","8.35","12.48","206","0.99","England","London"
"15/3/2020 13:00:00","Overcast","10.2","0.8","1007.6","7.85","12.82","206","0.99","England","London"
"15/3/2020 14:00:00","Overcast","10.67","0.78","1007.4","8.08","13.33","214","0.99","England","London"
"15/3/2020 15:00:00","Overcast","10.28","0.79","1007.3","7.89","13.09","214","0.99","England","London"
"15/3/2020 16:00:00","Overcast","10.27","0.79","1007.6","6.92","11.56","215","0.99","England","London"
"15/3/2020 17:00:00","Overcast","10.03","0.79","1008.2","5.45","9.26","255","0.99","England","London"
"15/3/2020 18:00:00","Overcast","9.65","0.81","1008.9","4.14","7.15","238","0.98","England","London"
"15/3/2020 19:00:00","Overcast","9.12","0.85","1009.7","3.07","5.05","127","0.93","England","London"
